Date,Time,Open,High,Low,Close,TickVolume,Volume,Spread
2024.11.11,23:00,1.06558,1.06631,1.06539,1.06631,2182,0,0
2024.11.12,00:00,1.0663,1.06631,1.06541,1.06578,9081,0,0
2024.11.12,01:00,1.06583,1.06598,1.06478,1.06481,15817,0,0
2024.11.12,02:00,1.06482,1.06519,1.06419,1.06434,10801,0,0
2024.11.12,03:00,1.06434,1.06493,1.0638,1.06382,7883,0,0
2024.11.12,04:00,1.06382,1.06456,1.06378,1.0644,8019,0,0
2024.11.12,05:00,1.0644,1.06457,1.06392,1.06398,9826,0,0
2024.11.12,06:00,1.06398,1.06398,1.06294,1.06343,10743,0,0
2024.11.12,07:00,1.06342,1.06372,1.06214,1.0632,16853,0,0
2024.11.12,08:00,1.06319,1.06341,1.0617,1.06317,19575,0,0
2024.11.12,09:00,1.06317,1.06322,1.06165,1.0626,13826,0,0
2024.11.12,10:00,1.06258,1.06258,1.06111,1.06178,17768,0,0
2024.11.12,11:00,1.06178,1.06296,1.06174,1.06188,10844,0,0
2024.11.12,12:00,1.06188,1.06213,1.06063,1.06196,16000,0,0
2024.11.12,13:00,1.06197,1.06272,1.06143,1.0623,21180,0,0
2024.11.12,14:00,1.06229,1.0626,1.06137,1.06174,21510,0,0
2024.11.12,15:00,1.06175,1.06178,1.06019,1.06089,20688,0,0
2024.11.12,16:00,1.0609,1.06157,1.0596,1.0598,19676,0,0
2024.11.12,17:00,1.0598,1.06082,1.05951,1.06068,15163,0,0
2024.11.12,18:00,1.06068,1.06171,1.06065,1.06159,9849,0,0
2024.11.12,19:00,1.06159,1.06185,1.06122,1.06124,6961,0,0
2024.11.12,20:00,1.06124,1.06235,1.06094,1.06221,8294,0,0
2024.11.12,21:00,1.06222,1.06266,1.06216,1.06216,4432,0,0
2024.11.12,22:00,1.06208,1.06231,1.06179,1.06193,3107,0,0
2024.11.12,23:00,1.06197,1.06213,1.06138,1.06166,2548,0,0
2024.11.13,00:00,1.06166,1.06171,1.06109,1.06127,3622,0,0
2024.11.13,01:00,1.06127,1.06291,1.0612,1.06279,4956,0,0
2024.11.13,02:00,1.06279,1.06294,1.06216,1.06261,4173,0,0
2024.11.13,03:00,1.06262,1.06279,1.06177,1.06191,2975,0,0
2024.11.13,04:00,1.0619,1.06225,1.06176,1.06177,3984,0,0
2024.11.13,05:00,1.06178,1.06184,1.06094,1.0613,3524,0,0
2024.11.13,06:00,1.0613,1.06169,1.06075,1.06134,5444,0,0
2024.11.13,07:00,1.06134,1.06143,1.06024,1.0603,6808,0,0
2024.11.13,08:00,1.06029,1.06131,1.05933,1.06121,8491,0,0
2024.11.13,09:00,1.06121,1.06298,1.06079,1.06269,8692,0,0
2024.11.13,10:00,1.06268,1.06283,1.06117,1.06149,10017,0,0
2024.11.13,11:00,1.0615,1.0638,1.061,1.06375,8904,0,0
2024.11.13,12:00,1.06375,1.06435,1.06243,1.06313,16153,0,0
2024.11.13,13:00,1.06312,1.0654,1.06237,1.06365,44894,0,0
2024.11.13,14:00,1.06365,1.06379,1.05762,1.05854,49925,0,0
2024.11.13,15:00,1.05854,1.05936,1.05556,1.05886,38859,0,0
2024.11.13,16:00,1.05887,1.0592,1.05623,1.0566,24904,0,0
2024.11.13,17:00,1.05661,1.05774,1.05615,1.05688,18383,0,0
2024.11.13,18:00,1.0569,1.05695,1.05564,1.05588,11996,0,0
2024.11.13,19:00,1.05588,1.05758,1.05565,1.05655,8362,0,0
2024.11.13,20:00,1.05655,1.05688,1.05588,1.0562,6586,0,0
2024.11.13,21:00,1.0562,1.05668,1.05617,1.05622,3853,0,0
2024.11.13,22:00,1.05617,1.05636,1.05577,1.05621,2022,0,0
2024.11.13,23:00,1.05621,1.05658,1.0561,1.05657,2524,0,0
2024.11.14,00:00,1.05656,1.05686,1.05626,1.05652,6201,0,0
2024.11.14,01:00,1.05651,1.05651,1.0551,1.05561,12810,0,0
2024.11.14,02:00,1.0556,1.05577,1.05473,1.05493,10491,0,0
2024.11.14,03:00,1.05493,1.05557,1.05454,1.05477,9465,0,0
2024.11.14,04:00,1.05477,1.05501,1.05451,1.05484,7184,0,0
2024.11.14,05:00,1.05485,1.05485,1.05339,1.05471,9170,0,0
2024.11.14,06:00,1.05471,1.05541,1.05424,1.0545,12196,0,0
2024.11.14,07:00,1.0545,1.05546,1.05407,1.0551,12034,0,0
2024.11.14,08:00,1.0551,1.05579,1.05323,1.05361,15112,0,0
2024.11.14,09:00,1.05361,1.0542,1.05177,1.05202,16372,0,0
2024.11.14,10:00,1.05201,1.05208,1.05018,1.05112,16472,0,0
2024.11.14,11:00,1.05112,1.05339,1.0496,1.05288,17785,0,0
2024.11.14,12:00,1.0529,1.0545,1.05232,1.05358,19794,0,0
2024.11.14,13:00,1.05358,1.05435,1.05134,1.05304,40628,0,0
2024.11.14,14:00,1.05303,1.05689,1.05295,1.05527,34738,0,0
2024.11.14,15:00,1.05528,1.05777,1.05527,1.05748,29262,0,0
2024.11.14,16:00,1.05747,1.05825,1.05605,1.05618,22451,0,0
2024.11.14,17:00,1.05617,1.05636,1.05549,1.05591,14537,0,0
2024.11.14,18:00,1.05594,1.05605,1.05459,1.0547,9531,0,0
2024.11.14,19:00,1.05469,1.05517,1.05433,1.05477,7591,0,0
2024.11.14,20:00,1.05478,1.05489,1.05119,1.05203,44325,0,0
2024.11.14,21:00,1.05202,1.05301,1.05188,1.05299,5660,0,0
2024.11.14,22:00,1.05299,1.0533,1.0525,1.0531,1419,0,0
2024.11.14,23:00,1.0531,1.0532,1.05256,1.05295,3088,0,0
2024.11.15,00:00,1.05295,1.05336,1.05236,1.05306,8697,0,0
2024.11.15,01:00,1.05306,1.05415,1.05281,1.05318,15251,0,0
2024.11.15,02:00,1.05317,1.05426,1.05317,1.0541,11551,0,0
2024.11.15,03:00,1.0541,1.05459,1.05392,1.05402,7884,0,0
2024.11.15,04:00,1.05402,1.05458,1.05391,1.05425,6422,0,0
2024.11.15,05:00,1.05425,1.05428,1.05392,1.05402,8716,0,0
2024.11.15,06:00,1.05401,1.05612,1.05336,1.0554,11678,0,0
2024.11.15,07:00,1.0554,1.05639,1.05508,1.05565,12845,0,0
2024.11.15,08:00,1.05566,1.05718,1.05523,1.05698,13528,0,0
2024.11.15,09:00,1.05697,1.05799,1.05605,1.05621,14344,0,0
2024.11.15,10:00,1.05621,1.05777,1.05587,1.05745,14288,0,0
2024.11.15,11:00,1.05745,1.05798,1.05706,1.05772,12306,0,0
2024.11.15,12:00,1.05771,1.05789,1.0564,1.05759,11805,0,0
2024.11.15,13:00,1.0576,1.0593,1.0554,1.05584,38216,0,0
2024.11.15,14:00,1.05583,1.05632,1.05231,1.05315,39811,0,0
2024.11.15,15:00,1.05316,1.05422,1.05247,1.05352,40127,0,0
2024.11.15,16:00,1.05351,1.05514,1.0533,1.05511,29092,0,0
2024.11.15,17:00,1.05511,1.056,1.05471,1.05486,21951,0,0
2024.11.15,18:00,1.05488,1.05546,1.05386,1.05515,14390,0,0
2024.11.15,19:00,1.05515,1.05522,1.05359,1.05371,15128,0,0
2024.11.15,20:00,1.05371,1.05378,1.05163,1.05275,11169,0,0
2024.11.15,21:00,1.05277,1.05404,1.05228,1.05394,6180,0,0
2024.11.17,22:00,1.0528,1.05356,1.0528,1.05315,1589,0,0
2024.11.17,23:00,1.05315,1.05384,1.05314,1.05362,2945,0,0
2024.11.18,00:00,1.05362,1.05497,1.0533,1.05487,5270,0,0
2024.11.18,01:00,1.05486,1.05505,1.05387,1.05421,11068,0,0
2024.11.18,02:00,1.05421,1.05464,1.05379,1.05413,6394,0,0
2024.11.18,03:00,1.05414,1.05446,1.05302,1.05341,4386,0,0
2024.11.18,04:00,1.0534,1.05424,1.05334,1.05407,4059,0,0
2024.11.18,05:00,1.05406,1.0544,1.05354,1.0538,5549,0,0
2024.11.18,06:00,1.0538,1.05475,1.05361,1.05427,5447,0,0
2024.11.18,07:00,1.05428,1.05482,1.05379,1.05472,7429,0,0
2024.11.18,08:00,1.05472,1.05561,1.05417,1.05467,15384,0,0
2024.11.18,09:00,1.05468,1.05711,1.05432,1.05661,19084,0,0
2024.11.18,10:00,1.05661,1.05671,1.05458,1.0548,15293,0,0
2024.11.18,11:00,1.0548,1.0548,1.05325,1.05423,13631,0,0
2024.11.18,12:00,1.05424,1.05488,1.05346,1.05471,15711,0,0
2024.11.18,13:00,1.05472,1.05686,1.05454,1.05677,16751,0,0
2024.11.18,14:00,1.05678,1.05744,1.05605,1.05685,20556,0,0
2024.11.18,15:00,1.05686,1.05754,1.05606,1.05736,17827,0,0
2024.11.18,16:00,1.05735,1.05858,1.05652,1.05858,12472,0,0
2024.11.18,17:00,1.0586,1.05924,1.05798,1.0591,15011,0,0
2024.11.18,18:00,1.0591,1.05978,1.05872,1.05972,7631,0,0
2024.11.18,19:00,1.05972,1.06071,1.05887,1.05908,10321,0,0
2024.11.18,20:00,1.05907,1.05963,1.0589,1.05924,5697,0,0
2024.11.18,21:00,1.05924,1.06004,1.05904,1.05979,2817,0,0
2024.11.18,22:00,1.05979,1.05995,1.0596,1.05982,806,0,0
2024.11.18,23:00,1.05981,1.05986,1.05931,1.05945,2546,0,0
2024.11.19,00:00,1.05945,1.05946,1.05871,1.05896,7038,0,0
2024.11.19,01:00,1.05898,1.0596,1.05888,1.05931,10251,0,0
2024.11.19,02:00,1.0593,1.05963,1.05887,1.05917,8598,0,0
2024.11.19,03:00,1.05917,1.06007,1.05914,1.05967,10142,0,0
2024.11.19,04:00,1.05969,1.06007,1.05864,1.0587,8248,0,0
2024.11.19,05:00,1.0587,1.05885,1.05826,1.05835,7357,0,0
2024.11.19,06:00,1.05836,1.05963,1.05832,1.05927,9237,0,0
2024.11.19,07:00,1.05928,1.05948,1.05744,1.05775,15429,0,0
2024.11.19,08:00,1.05774,1.0588,1.05625,1.05715,30330,0,0
2024.11.19,09:00,1.05715,1.0578,1.05233,1.05492,46452,0,0
2024.11.19,10:00,1.05493,1.05692,1.05434,1.05609,25100,0,0
2024.11.19,11:00,1.0561,1.05646,1.05493,1.05619,17763,0,0
2024.11.19,12:00,1.0562,1.05721,1.05595,1.0572,14410,0,0
2024.11.19,13:00,1.05721,1.05975,1.05718,1.05767,27241,0,0
2024.11.19,14:00,1.05768,1.05955,1.05698,1.05725,39563,0,0
2024.11.19,15:00,1.05725,1.0601,1.05655,1.05866,27363,0,0
2024.11.19,16:00,1.05867,1.05927,1.05708,1.05776,18637,0,0
2024.11.19,17:00,1.05775,1.05889,1.05765,1.05803,13374,0,0
2024.11.19,18:00,1.05802,1.05902,1.0571,1.05898,10098,0,0
2024.11.19,19:00,1.05899,1.05952,1.05836,1.05936,12153,0,0
2024.11.19,20:00,1.05935,1.05978,1.05913,1.05935,8842,0,0
2024.11.19,21:00,1.05935,1.05974,1.05928,1.05937,3379,0,0
2024.11.19,22:00,1.05931,1.05955,1.05859,1.05944,1885,0,0
2024.11.19,23:00,1.05947,1.0608,1.05938,1.0607,2216,0,0
2024.11.20,00:00,1.0607,1.06097,1.05989,1.05992,6169,0,0
2024.11.20,01:00,1.05993,1.06039,1.05958,1.06001,8785,0,0
2024.11.20,02:00,1.06002,1.06034,1.05956,1.05958,8078,0,0
2024.11.20,03:00,1.05959,1.05987,1.05883,1.05897,6249,0,0
2024.11.20,04:00,1.05896,1.05944,1.05877,1.05929,4646,0,0
2024.11.20,05:00,1.05929,1.05941,1.05866,1.0587,5358,0,0
2024.11.20,06:00,1.0587,1.05954,1.05829,1.05874,10566,0,0
2024.11.20,07:00,1.05873,1.05947,1.05765,1.05783,20498,0,0
2024.11.20,08:00,1.05782,1.0579,1.05601,1.05643,19121,0,0
2024.11.20,09:00,1.05642,1.05688,1.0553,1.05555,15528,0,0
2024.11.20,10:00,1.05554,1.05614,1.05454,1.05489,16875,0,0
2024.11.20,11:00,1.05488,1.05562,1.05421,1.05543,15915,0,0
2024.11.20,12:00,1.05545,1.05679,1.05517,1.05584,14686,0,0
2024.11.20,13:00,1.05584,1.05632,1.05513,1.05565,16189,0,0
2024.11.20,14:00,1.05565,1.05568,1.05224,1.05249,22611,0,0
2024.11.20,15:00,1.05251,1.05379,1.05159,1.05214,21841,0,0
2024.11.20,16:00,1.05215,1.05248,1.05068,1.052,18393,0,0
2024.11.20,17:00,1.052,1.05363,1.05161,1.0532,11426,0,0
2024.11.20,18:00,1.05319,1.05362,1.05255,1.0536,14440,0,0
2024.11.20,19:00,1.05361,1.05423,1.0536,1.05395,10500,0,0
2024.11.20,20:00,1.05393,1.05399,1.05362,1.05392,6444,0,0
2024.11.20,21:00,1.05389,1.05443,1.05379,1.05435,4729,0,0
2024.11.20,22:00,1.0543,1.05431,1.05394,1.05413,2255,0,0
2024.11.20,23:00,1.05421,1.05459,1.05418,1.05456,2310,0,0
2024.11.21,00:00,1.05457,1.05473,1.05424,1.05456,6600,0,0
2024.11.21,01:00,1.05458,1.05497,1.05449,1.05457,9020,0,0
2024.11.21,02:00,1.05457,1.05501,1.05457,1.05493,6300,0,0
2024.11.21,03:00,1.05494,1.05531,1.05475,1.0553,5517,0,0
2024.11.21,04:00,1.05531,1.05548,1.05489,1.05512,6006,0,0
2024.11.21,05:00,1.05513,1.05515,1.05463,1.05466,9066,0,0
2024.11.21,06:00,1.05467,1.05544,1.0542,1.05454,13770,0,0
2024.11.21,07:00,1.05453,1.05472,1.05295,1.05364,22264,0,0
2024.11.21,08:00,1.05365,1.05432,1.0524,1.05406,21279,0,0
2024.11.21,09:00,1.05405,1.05407,1.05139,1.05168,26538,0,0
2024.11.21,10:00,1.05169,1.05284,1.05138,1.05208,12712,0,0
2024.11.21,11:00,1.05208,1.05313,1.0516,1.052,13388,0,0
2024.11.21,12:00,1.052,1.05357,1.05175,1.05274,12814,0,0
2024.11.21,13:00,1.05273,1.05392,1.05152,1.0533,28791,0,0
2024.11.21,14:00,1.0533,1.05356,1.05209,1.05351,32907,0,0
2024.11.21,15:00,1.05351,1.05447,1.05089,1.05103,27212,0,0
2024.11.21,16:00,1.05103,1.05146,1.04713,1.04742,38672,0,0
2024.11.21,17:00,1.04741,1.04878,1.04622,1.04873,18757,0,0
2024.11.21,18:00,1.04873,1.04893,1.04781,1.04861,9293,0,0
2024.11.21,19:00,1.04862,1.04872,1.04732,1.04844,11294,0,0
2024.11.21,20:00,1.04843,1.04867,1.04779,1.04791,5653,0,0
2024.11.21,21:00,1.04791,1.04807,1.04717,1.04738,3135,0,0
2024.11.21,22:00,1.04735,1.04775,1.04718,1.04748,998,0,0
2024.11.21,23:00,1.0475,1.04768,1.04676,1.0469,4427,0,0
2024.11.22,00:00,1.04689,1.04756,1.04663,1.04756,9409,0,0
2024.11.22,01:00,1.04754,1.04777,1.04693,1.04715,9032,0,0
2024.11.22,02:00,1.04715,1.04732,1.04671,1.04728,9680,0,0
2024.11.22,03:00,1.04728,1.04782,1.04722,1.0475,7125,0,0
2024.11.22,04:00,1.0475,1.04762,1.04695,1.04747,5799,0,0
2024.11.22,05:00,1.04745,1.04745,1.04615,1.04646,11495,0,0
2024.11.22,06:00,1.04646,1.04704,1.04635,1.04694,9865,0,0
2024.11.22,07:00,1.04692,1.04892,1.04624,1.04861,16340,0,0
2024.11.22,08:00,1.04861,1.04981,1.0441,1.04434,31219,0,0
2024.11.22,09:00,1.04437,1.04441,1.03325,1.04019,42642,0,0
2024.11.22,10:00,1.04019,1.04374,1.03848,1.04297,27656,0,0
2024.11.22,11:00,1.04297,1.04298,1.0408,1.04165,20887,0,0
2024.11.22,12:00,1.04167,1.04195,1.03979,1.04074,20738,0,0
2024.11.22,13:00,1.04077,1.04344,1.04063,1.04294,24079,0,0
2024.11.22,14:00,1.04295,1.04346,1.04022,1.04043,34765,0,0
2024.11.22,15:00,1.04041,1.042,1.03951,1.04106,41220,0,0
2024.11.22,16:00,1.04107,1.04118,1.03919,1.03983,22735,0,0
2024.11.22,17:00,1.03985,1.04205,1.03982,1.04189,10563,0,0
2024.11.22,18:00,1.04188,1.04254,1.04147,1.04166,10262,0,0
2024.11.22,19:00,1.04166,1.04189,1.04086,1.04109,7957,0,0
2024.11.22,20:00,1.04108,1.04174,1.0408,1.04145,6580,0,0
2024.11.22,21:00,1.04146,1.04201,1.04133,1.04193,5000,0,0
2024.11.24,22:00,1.04806,1.04816,1.04618,1.04793,8040,0,0
2024.11.24,23:00,1.04792,1.05013,1.04646,1.04793,15656,0,0
2024.11.25,00:00,1.04792,1.04849,1.04735,1.04812,14147,0,0
2024.11.25,01:00,1.04811,1.049,1.04741,1.04778,17441,0,0
2024.11.25,02:00,1.04778,1.04894,1.04745,1.0487,13570,0,0
2024.11.25,03:00,1.0487,1.04881,1.04757,1.04778,9623,0,0
2024.11.25,04:00,1.04778,1.0481,1.04745,1.04791,7480,0,0
2024.11.25,05:00,1.04792,1.0483,1.04752,1.04791,7985,0,0
2024.11.25,06:00,1.04792,1.04895,1.04749,1.04835,15056,0,0
2024.11.25,07:00,1.04835,1.04836,1.04498,1.04504,20195,0,0
2024.11.25,08:00,1.04505,1.04671,1.0449,1.04655,29378,0,0
2024.11.25,09:00,1.04652,1.0497,1.04628,1.04895,30991,0,0
2024.11.25,10:00,1.04894,1.04969,1.04835,1.0486,20061,0,0
2024.11.25,11:00,1.04859,1.04904,1.0475,1.04793,17473,0,0
2024.11.25,12:00,1.04794,1.04934,1.0474,1.04886,20234,0,0
2024.11.25,13:00,1.04887,1.05301,1.04887,1.05284,35365,0,0
2024.11.25,14:00,1.05286,1.05303,1.05046,1.0508,33586,0,0
2024.11.25,15:00,1.0508,1.05192,1.04862,1.04884,31002,0,0
2024.11.25,16:00,1.04884,1.04945,1.04667,1.04776,21830,0,0
2024.11.25,17:00,1.04775,1.0487,1.04689,1.04861,12150,0,0
2024.11.25,18:00,1.0486,1.05079,1.04857,1.05074,12078,0,0
2024.11.25,19:00,1.05075,1.05107,1.05014,1.05055,9302,0,0
2024.11.25,20:00,1.05052,1.05093,1.04919,1.04922,7100,0,0
2024.11.25,21:00,1.04922,1.0497,1.04918,1.04942,5007,0,0
2024.11.25,22:00,1.04928,1.0496,1.04876,1.04949,2286,0,0
2024.11.25,23:00,1.0495,1.05006,1.04428,1.04437,17656,0,0
2024.11.26,00:00,1.04437,1.04572,1.0425,1.04349,37222,0,0
2024.11.26,01:00,1.04347,1.04645,1.04303,1.0454,30030,0,0
2024.11.26,02:00,1.0454,1.04647,1.04511,1.04609,15275,0,0
2024.11.26,03:00,1.04608,1.04801,1.04584,1.04779,11007,0,0
2024.11.26,04:00,1.04779,1.04904,1.04767,1.04797,6293,0,0
2024.11.26,05:00,1.04795,1.04814,1.04741,1.04752,7759,0,0
2024.11.26,06:00,1.04752,1.04835,1.04741,1.04761,10764,0,0
2024.11.26,07:00,1.04762,1.04855,1.0472,1.0472,29210,0,0
2024.11.26,08:00,1.0472,1.04962,1.047,1.04912,31231,0,0
2024.11.26,09:00,1.04912,1.05189,1.0491,1.05072,32295,0,0
2024.11.26,10:00,1.05072,1.05207,1.05055,1.05169,15111,0,0
2024.11.26,11:00,1.05169,1.05209,1.0505,1.05132,12226,0,0
2024.11.26,12:00,1.05132,1.05447,1.051,1.05238,27949,0,0
2024.11.26,13:00,1.05237,1.05266,1.05,1.05035,36104,0,0
2024.11.26,14:00,1.05034,1.05059,1.04897,1.05031,27166,0,0
2024.11.26,15:00,1.05027,1.051,1.04786,1.04796,27577,0,0
2024.11.26,16:00,1.04796,1.04862,1.04636,1.04799,26917,0,0
2024.11.26,17:00,1.04799,1.04806,1.04642,1.04704,16095,0,0
2024.11.26,18:00,1.04704,1.04744,1.04571,1.0465,12727,0,0
2024.11.26,19:00,1.04651,1.04809,1.04581,1.04727,17558,0,0
2024.11.26,20:00,1.04727,1.04819,1.04717,1.04809,9812,0,0
2024.11.26,21:00,1.04808,1.04902,1.04807,1.04873,3827,0,0
2024.11.26,22:00,1.04868,1.04881,1.0485,1.04867,2793,0,0
2024.11.26,23:00,1.0487,1.0492,1.0486,1.04918,3028,0,0
2024.11.27,00:00,1.04918,1.04964,1.04888,1.04894,6849,0,0
2024.11.27,01:00,1.04893,1.04928,1.04846,1.04868,12909,0,0
2024.11.27,02:00,1.04868,1.04882,1.04814,1.04854,9376,0,0
2024.11.27,03:00,1.04855,1.04857,1.04777,1.04829,8103,0,0
2024.11.27,04:00,1.04829,1.04838,1.04773,1.04786,6236,0,0
2024.11.27,05:00,1.04785,1.04801,1.04744,1.04768,6223,0,0
2024.11.27,06:00,1.04767,1.04862,1.04752,1.04799,8742,0,0
2024.11.27,07:00,1.04798,1.05052,1.04797,1.04982,14823,0,0
2024.11.27,08:00,1.04982,1.05402,1.04961,1.05141,49181,0,0
2024.11.27,09:00,1.05141,1.05186,1.0509,1.05165,19642,0,0
2024.11.27,10:00,1.05164,1.05305,1.05126,1.05277,17841,0,0
2024.11.27,11:00,1.05277,1.05305,1.05103,1.05261,14347,0,0
2024.11.27,12:00,1.05261,1.05377,1.05199,1.05277,20586,0,0
2024.11.27,13:00,1.0528,1.05737,1.0527,1.05726,33648,0,0
2024.11.27,14:00,1.05727,1.05787,1.05482,1.05562,33595,0,0
2024.11.27,15:00,1.05566,1.05797,1.05331,1.05706,31770,0,0
2024.11.27,16:00,1.05706,1.05846,1.05549,1.05742,26135,0,0
2024.11.27,17:00,1.05742,1.05876,1.05714,1.05764,16438,0,0
2024.11.27,18:00,1.05763,1.05786,1.05652,1.05661,10039,0,0
2024.11.27,19:00,1.0566,1.05709,1.05605,1.05628,7849,0,0
2024.11.27,20:00,1.05628,1.05665,1.05593,1.05653,8131,0,0
2024.11.27,21:00,1.05653,1.05683,1.05625,1.05657,5769,0,0
2024.11.27,22:00,1.05654,1.05692,1.05628,1.05667,1113,0,0
2024.11.27,23:00,1.05671,1.05691,1.05609,1.05619,2772,0,0
2024.11.28,00:00,1.05619,1.05622,1.0551,1.05517,6470,0,0
2024.11.28,01:00,1.05517,1.05627,1.05473,1.05571,12332,0,0
2024.11.28,02:00,1.05572,1.0561,1.05511,1.05571,8049,0,0
2024.11.28,03:00,1.0557,1.05579,1.05501,1.05522,5877,0,0
2024.11.28,04:00,1.05524,1.05572,1.05487,1.05546,5480,0,0
2024.11.28,05:00,1.05547,1.0558,1.05496,1.055,5531,0,0
2024.11.28,06:00,1.055,1.05517,1.05427,1.05483,8471,0,0
2024.11.28,07:00,1.05484,1.05551,1.05319,1.05415,15828,0,0
2024.11.28,08:00,1.05414,1.05495,1.05275,1.05441,29383,0,0
2024.11.28,09:00,1.05441,1.05563,1.0531,1.05319,32419,0,0
2024.11.28,10:00,1.05319,1.05505,1.05299,1.05504,16231,0,0
2024.11.28,11:00,1.05505,1.05562,1.05455,1.055,11753,0,0
2024.11.28,12:00,1.05498,1.05538,1.05438,1.05449,10144,0,0
2024.11.28,13:00,1.05449,1.05477,1.05302,1.05338,21552,0,0
2024.11.28,14:00,1.05338,1.05494,1.05315,1.05492,17734,0,0
2024.11.28,15:00,1.05493,1.0557,1.05417,1.05525,16525,0,0
2024.11.28,16:00,1.05524,1.05548,1.05475,1.05539,8368,0,0
2024.11.28,17:00,1.05539,1.05555,1.05504,1.05528,3426,0,0
2024.11.28,18:00,1.0553,1.05567,1.05521,1.05554,1407,0,0
2024.11.28,19:00,1.05554,1.05568,1.0554,1.05566,1366,0,0
2024.11.28,20:00,1.05566,1.0557,1.05537,1.05546,1233,0,0
2024.11.28,21:00,1.05547,1.05568,1.05511,1.05511,1158,0,0
2024.11.28,22:00,1.05511,1.05551,1.05502,1.05508,863,0,0
2024.11.28,23:00,1.05508,1.05621,1.05508,1.056,3261,0,0
2024.11.29,00:00,1.05601,1.05716,1.05586,1.05625,7848,0,0
2024.11.29,01:00,1.05625,1.05748,1.05564,1.05598,15611,0,0
2024.11.29,02:00,1.05597,1.05739,1.0559,1.0571,7393,0,0
2024.11.29,03:00,1.0571,1.0576,1.0566,1.05736,6842,0,0
2024.11.29,04:00,1.05736,1.05767,1.05684,1.05699,5466,0,0
2024.11.29,05:00,1.05698,1.05741,1.05663,1.0568,7278,0,0
2024.11.29,06:00,1.05677,1.05805,1.05652,1.05801,7316,0,0
2024.11.29,07:00,1.05803,1.05971,1.05753,1.05795,24486,0,0
2024.11.29,08:00,1.05794,1.0582,1.05639,1.05699,24394,0,0
2024.11.29,09:00,1.057,1.05815,1.05518,1.05574,31167,0,0
2024.11.29,10:00,1.05573,1.05732,1.05564,1.05645,20620,0,0
2024.11.29,11:00,1.05644,1.05677,1.0555,1.05625,19096,0,0
2024.11.29,12:00,1.05626,1.05656,1.0548,1.05642,22435,0,0
2024.11.29,13:00,1.05644,1.05684,1.05553,1.05628,22124,0,0
2024.11.29,14:00,1.05629,1.05645,1.05454,1.05532,23713,0,0
2024.11.29,15:00,1.05531,1.05677,1.05459,1.05612,32735,0,0
2024.11.29,16:00,1.05612,1.0563,1.05414,1.05465,27958,0,0
2024.11.29,17:00,1.05465,1.05678,1.05435,1.05673,15585,0,0
2024.11.29,18:00,1.05674,1.05781,1.05674,1.05753,14734,0,0
2024.11.29,19:00,1.05753,1.058,1.05722,1.05795,11794,0,0
2024.11.29,20:00,1.05796,1.05843,1.05781,1.05823,11750,0,0
2024.11.29,21:00,1.05822,1.0583,1.05747,1.05748,9265,0,0
2024.12.01,22:00,1.05711,1.05733,1.05604,1.05608,2588,0,0
2024.12.01,23:00,1.0561,1.05661,1.05336,1.05439,8831,0,0
2024.12.02,00:00,1.05439,1.05463,1.05313,1.05362,11016,0,0
2024.12.02,01:00,1.05361,1.05391,1.05279,1.05305,12730,0,0
2024.12.02,02:00,1.05304,1.05319,1.052,1.05253,13799,0,0
2024.12.02,03:00,1.05254,1.05269,1.052,1.05235,10107,0,0
2024.12.02,04:00,1.05235,1.0529,1.05189,1.05233,6483,0,0
2024.12.02,05:00,1.05233,1.05282,1.05151,1.05219,10820,0,0
2024.12.02,06:00,1.05218,1.05361,1.05213,1.05328,14794,0,0
2024.12.02,07:00,1.0533,1.0537,1.05018,1.05027,32699,0,0
2024.12.02,08:00,1.05027,1.05124,1.04959,1.0502,32807,0,0
2024.12.02,09:00,1.05019,1.05191,1.05019,1.05135,21783,0,0
2024.12.02,10:00,1.05133,1.05239,1.05062,1.05217,21545,0,0
2024.12.02,11:00,1.05216,1.05288,1.05202,1.05229,12587,0,0
2024.12.02,12:00,1.05229,1.05382,1.0495,1.05009,23616,0,0
2024.12.02,13:00,1.05008,1.05142,1.04961,1.05056,27804,0,0
2024.12.02,14:00,1.05057,1.05147,1.04724,1.04737,35049,0,0
2024.12.02,15:00,1.04735,1.04808,1.0462,1.0469,42063,0,0
2024.12.02,16:00,1.04691,1.04977,1.04607,1.04835,32161,0,0
2024.12.02,17:00,1.04836,1.04989,1.048,1.04874,15095,0,0
2024.12.02,18:00,1.04875,1.04931,1.04845,1.04897,11962,0,0
2024.12.02,19:00,1.04897,1.04942,1.04873,1.04903,11115,0,0
2024.12.02,20:00,1.04902,1.05158,1.04887,1.04999,23794,0,0
2024.12.02,21:00,1.04999,1.05029,1.04969,1.04971,3698,0,0
2024.12.02,22:00,1.04966,1.05004,1.04934,1.04963,879,0,0
2024.12.02,23:00,1.04962,1.05017,1.04962,1.05008,3916,0,0
2024.12.03,00:00,1.05008,1.05014,1.04887,1.04912,11686,0,0
2024.12.03,01:00,1.04913,1.04971,1.04842,1.04878,17282,0,0
2024.12.03,02:00,1.04878,1.04921,1.04823,1.04893,13110,0,0
2024.12.03,03:00,1.04892,1.04944,1.04869,1.04903,10155,0,0
2024.12.03,04:00,1.04903,1.04912,1.04843,1.04853,7385,0,0
2024.12.03,05:00,1.04854,1.04924,1.04807,1.04914,8126,0,0
2024.12.03,06:00,1.04915,1.04946,1.04834,1.04878,10312,0,0
